index,event,NClus,foundZ,trueZ,centrality
927,927,107,-10.6,-10.9101
928,928,4050,0.4,0.199373
929,929,769,-3.8,-3.62674
930,930,973,-1.2,-1.16674
932,932,1046,1.08247e-15,-0.212443
934,934,5045,-4.6,-4.87944
939,939,230,-6.8,-6.62551
940,940,1866,-4.4,-4.95909
942,942,564,5.6,4.71476
943,943,48,-16.2,-16.808
944,944,18,-4.8,-9.11473
946,946,922,-5.2,-5.58478
953,953,61,-14.4,-15.0237
954,954,174,7.6,8.76463
956,956,69,11.6,9.75802
957,957,1318,-30.6,-32.8847
958,958,2102,-3.4,-3.66205
959,959,1484,-20.4,-22.159
960,960,1646,4.2,4.3013
961,961,1653,7.6,7.99002
963,963,894,-0.4,-0.847515
964,964,535,-6,-7.05075
965,965,43,-5.6,-6.11998
966,966,1881,0.4,-0.259215
967,967,359,-3,-3.5889
970,970,2884,-8,-8.36207
971,971,1706,2.8,2.6653
972,972,1374,-8.2,-8.36682
973,973,868,-0.4,-0.601157
974,974,278,-4.2,-3.63743
977,977,2636,-6.4,-6.96311
978,978,1490,-14.4,-15.3327
979,979,657,-4.2,-5.01098
980,980,459,-6.6,-7.00653
981,981,47,-7.8,-7.18461
982,982,769,3.4,3.72868
985,985,2214,-21.4,-22.8946
986,986,2847,13,13.1197
987,987,1042,-6,-6.26161
988,988,522,-13.8,-14.8266
989,989,146,-6.8,-9.41721
991,991,169,-3,-3.67722
997,997,641,-4.6,-4.60332
998,998,380,-2.8,-2.68642
999,999,255,5.4,5.54334
1000,1000,373,-4.4,-4.24306
1001,1001,1980,-6.6,-6.94749
1002,1002,3401,6.6,6.60189
1004,1004,3334,12.2,12.7428
1006,1006,179,-5,-5.69682
1008,1008,1816,-4.8,-5.33637
1010,1010,92,13,14.113
1011,1011,416,-7.8,-8.3192
1013,1013,3283,7,7.14263
1014,1014,9,-20,-15.3536
1017,1017,2923,5.2,5.33767
1019,1019,613,0.4,0.325357
1021,1021,1294,-2.2,-2.35755
1024,1024,147,-6.4,-6.46902
1025,1025,3838,18.6,19.4993
1026,1026,213,-5,-4.6965
1027,1027,271,-5.8,-6.25103
1028,1028,63,-19.4,-22.4378
1029,1029,90,10.8,10.0848
1030,1030,2277,5.2,5.46293
1031,1031,1221,6.6,6.37408
1032,1032,20,7.4,9.98344
1033,1033,2059,-0.8,-1.35487
1034,1034,106,-8.6,-8.41525
1035,1035,1297,-10.8,-12.1165
1036,1036,2299,-26,-27.0631
1037,1037,358,-8,-7.81759
1038,1038,7,-13.4,-2.78841
1040,1040,2774,-2.4,-2.54944
1041,1041,2,0,11.6792
1042,1042,5,-2.8,7.36028
1043,1043,1530,-3,-3.59013
1046,1046,120,6.6,7.55341
1047,1047,3314,-6.2,-6.60333
1050,1050,275,-5.6,-6.42278
1051,1051,123,1.6,2.05086
1053,1053,727,0.6,0.286574
1054,1054,1158,-9.4,-9.53687
1055,1055,2704,-2.8,-2.82272
1057,1057,4768,7.8,8.48897
1063,1063,26,-4.4,-7.49619
1066,1066,3511,-1.2,-1.37982
1067,1067,221,-16,-16.8015
1070,1070,2793,13.6,13.9331
1072,1072,1299,-3.8,-3.7091
1078,1078,1756,-13.2,-13.6988
1079,1079,2316,-10.2,-10.6406
1080,1080,743,-13,-13.9022
1081,1081,3356,4,4.23686
1082,1082,281,2.2,2.53494
1083,1083,15,-14.6,-14.7705
1084,1084,96,13.8,12.8812
1086,1086,1941,-4.4,-4.33139
1087,1087,131,-7.8,-9.98422
1088,1088,2980,6.8,7.16164
1089,1089,1845,-27.4,-29.1193
1090,1090,12,-21,-15.6129
1093,1093,159,-2.6,-2.88664
1094,1094,530,16.4,16.6718
